ODS_CODE,NAME,POSTCODE,POSTCODE_LATITUDE,POSTCODE_LONGITUDE,POSTCODE_DISTRICT,POSTCODE_COUNTY,GPAD_SYSTEMS,SYSTEM
N83027,CENTRAL SURGERY,WA10 2DJ,53.456702,-2.742609,E08000013,E99999999,EMIS,EMIS
N83028,ASTON HEALTHCARE LIMITED,L36 0UB,53.404568,-2.831049,E08000011,E99999999,EMIS,EMIS
N83030,DR M SUARES' PRACTICE,L14 0JE,53.414,-2.873585,E08000012,E99999999,EMIS,EMIS
N83031,ROSEHEATH SURGERY,L26 9UH,53.359024,-2.82558,E08000011,E99999999,EMIS,EMIS
N83032,MILLBROOK MEDICAL CENTRE,L32 9PF,53.475712,-2.887584,E08000011,E99999999,EMIS,EMIS
N83033,ST. LAURENCE'S MEDICAL CENTRE,L32 9QU,53.475176,-2.882284,E08000011,E99999999,EMIS,EMIS
N83035,THE SPINNEY MEDICAL CTR.,WA10 3EB,53.442459,-2.757626,E08000013,E99999999,EMIS,EMIS
N83041,RAINFORD HEALTH CENTRE,WA11 8AZ,53.500774,-2.781899,E08000013,E99999999,EMIS,EMIS
N83043,LONGVIEW MEDICAL CENTRE,L36 6EB,53.415415,-2.825032,E08000011,E99999999,EMIS,EMIS
N83045,NEWTON PRACTICE,WA12 0JJ,53.457188,-2.638385,E08000013,E99999999,EMIS,EMIS
N83047,TARBOCK MEDICAL CENTRE,L36 0UB,53.404568,-2.831049,E08000011,E99999999,EMIS,EMIS
N83049,KENNETH MACRAE MED CENTRE,WA11 8HJ,53.499046,-2.786435,E08000013,E99999999,EMIS,EMIS
N83050,THE BOWERY MEDICAL CENTRE,WA9 5PR,53.436219,-2.757982,E08000013,E99999999,EMIS,EMIS
N83053,LONGTON MEDICAL CENTRE,L35 4LL,53.417507,-2.770123,E08000013,E99999999,EMIS,EMIS
N83054,BETHANY MEDICAL CENTRE,WA10 4GW,53.453186,-2.758616,E08000013,E99999999,EMIS,EMIS
N83601,THE MACMILLAN SURGERY,L32 8RE,53.48238,-2.885417,E08000011,E99999999,EMIS,EMIS
N83603,PRESCOT MEDICAL CENTRE,L34 1ND,53.426723,-2.805295,E08000011,E99999999,EMIS,EMIS
N83605,HOLLIES MEDICAL CENTRE,L26 0TH,53.367884,-2.828607,E08000011,E99999999,EMIS,EMIS
N83608,DR MAASSARANI & PARTNERS,L33 1XT,53.495216,-2.886559,E08000011,E99999999,EMIS,EMIS
N83609,CEDAR CROSS MEDICAL CENTRE,L35 3SX,53.414971,-2.801718,E08000011,E99999999,EMIS,EMIS
N83610,COLBY MEDICAL CENTRE,L36 7XY,53.419542,-2.842807,E08000011,E99999999,EMIS,EMIS
N83614,ECCLESTON MEDICAL CENTRE,WA10 5RG,53.452217,-2.769561,E08000013,E99999999,EMIS,EMIS
N83619,ROBY MEDICAL CENTRE,L36 6GA,53.410378,-2.840941,E08000011,E99999999,EMIS,EMIS
N83620,WINDERMERE MEDICAL CENTRE,WA11 7AF,53.473693,-2.732044,E08000013,E99999999,EMIS,EMIS
N83621,HILLSIDE HOUSE SURGERY,L36 7XY,53.419542,-2.842807,E08000011,E99999999,EMIS,EMIS
N83622,PRIMROSE MEDICAL PRACTICE,L36 7XY,53.419542,-2.842807,E08000011,E99999999,EMIS,EMIS
N83633,NUTGROVE VILLA SURGERY,L36 6GA,53.410378,-2.840941,E08000011,E99999999,EMIS,EMIS
N83637,NEWHOLME SURGERY,WA10 2DJ,53.456702,-2.742609,E08000013,E99999999,EMIS,EMIS
N84001,42 KINGSWAY,L22 4RQ,53.481027,-3.020165,E08000014,E99999999,EMIS,EMIS
N84002,AINTREE ROAD MEDICAL CENTRE,L20 9DL,53.456493,-2.981972,E08000014,E99999999,EMIS,EMIS
N84003,HIGH PASTURES SURGERY,L31 2HW,53.519395,-2.946534,E08000014,E99999999,EMIS,EMIS
N84004,GLOVERS LANE SURGERY,L30 5TA,53.488314,-2.971961,E08000014,E99999999,EMIS,EMIS
N84005,CUMBERLAND HOUSE SURGERY,PR8 6PQ,53.639275,-2.990054,E08000014,E99999999,EMIS,EMIS
N84006,CHAPEL LANE SURGERY,L37 4DL,53.557091,-3.061425,E08000014,E99999999,EMIS,EMIS
N84007,LIVERPOOL RD MEDICAL PRACTICE,L23 5TE,53.486672,-3.0233,E08000014,E99999999,EMIS,EMIS
N84008,NORWOOD SURGERY,PR9 7EG,53.650024,-2.978188,E08000014,E99999999,EMIS,EMIS
N84010,MAGHULL FAMILY SURGERY,L31 0DJ,53.515613,-2.943931,E08000014,E99999999,EMIS,EMIS
N84011,EASTVIEW SURGERY,L22 4QD,53.480376,-3.023781,E08000014,E99999999,EMIS,EMIS
N84012,AINSDALE MEDICAL CENTRE,PR8 3HW,53.602422,-3.038714,E08000014,E99999999,EMIS,EMIS
N84013,CHRISTIANA HARTLEY MEDICAL PRACTICE,PR8 6PL,53.640182,-2.983572,E08000014,E99999999,EMIS,EMIS
N84014,AINSDALE VILLAGE SURGERY,PR8 3LB,53.601219,-3.036524,E08000014,E99999999,EMIS,EMIS
N84015,BOOTLE VILLAGE SURGERY,L20 3EW,53.449589,-2.989673,E08000014,E99999999,EMIS,EMIS
N84016,MOORE STREET MEDICAL CENTRE,L20 4SE,53.458731,-3.002522,E08000014,E99999999,EMIS,EMIS
N84017,CHURCHTOWN MEDICAL CENTRE,PR9 7LT,53.661789,-2.965053,E08000014,E99999999,EMIS,EMIS
N84018,THE VILLAGE SURGERY FORMBY,L37 4AW,53.55592,-3.061668,E08000014,E99999999,EMIS,EMIS
N84019,NORTH PARK HEALTH CENTRE,L20 5DQ,53.458408,-2.995993,E08000014,E99999999,EMIS,EMIS
N84020,BLUNDELLSANDS SURGERY,L23 6TZ,53.484503,-3.041347,E08000014,E99999999,EMIS,EMIS
N84021,ST MARKS MEDICAL CENTRE (TCG MEDICAL),PR9 0TZ,53.646933,-2.995453,E08000014,E99999999,EMIS,EMIS
N84023,BRIDGE ROAD MEDICAL CENTRE,L21 6PH,53.467602,-3.001646,E08000014,E99999999,EMIS,EMIS
N84024,GRANGE SURGERY,PR8 2AD,53.637188,-3.012752,E08000014,E99999999,EMIS,EMIS
N84025,WESTWAY MEDICAL CENTRE,L31 0DJ,53.515613,-2.943931,E08000014,E99999999,EMIS,EMIS
N84027,ORRELL PARK MEDICAL CENTRE,L9 8BU,53.462408,-2.96319,E08000012,E99999999,EMIS,EMIS
N84028,THE STRAND MEDICAL CENTRE,L20 5BW,53.453949,-2.992862,E08000014,E99999999,EMIS,EMIS
N84029,FORD MEDICAL PRACTICE,L21 0DF,53.481323,-2.996876,E08000014,E99999999,EMIS,EMIS
N84034,PARK STREET SURGERY,L20 3DF,53.450324,-2.986679,E08000014,E99999999,EMIS,EMIS
N84035,15 SEFTON ROAD,L21 9HA,53.471271,-3.000317,E08000014,E99999999,EMIS,EMIS
N84038,CONCEPT HOUSE SURGERY,L20 3BG,53.449152,-2.98492,E08000014,E99999999,EMIS,EMIS
N84041,KINGSWAY SURGERY,L22 4RQ,53.481027,-3.020165,E08000014,E99999999,EMIS,EMIS
N84605,LITHERLAND PRACTICE,L21 9JN,53.472743,-3.002732,E08000014,E99999999,EMIS,EMIS
N84613,THE CORNER SURGERY (DR MULLA),PR9 9XP,53.671889,-2.963164,E08000014,E99999999,EMIS,EMIS
N84614,THE MARSHSIDE SURGERY,PR9 9XL,53.671449,-2.963124,E08000014,E99999999,EMIS,EMIS
N84615,RAWSON ROAD MEDICAL CENTRE,L21 1HP,53.468947,-3.015854,E08000014,E99999999,EMIS,EMIS
N84617,KEW SURGERY,PR8 6RG,53.631832,-2.983529,E08000014,E99999999,EMIS,EMIS
N84621,GREAT CROSBY AND THORNTON,L23 1TQ,53.497082,-2.997758,E08000014,E99999999,EMIS,EMIS
N84625,THE FAMILY SURGERY,PR8 4DB,53.629281,-3.011353,E08000014,E99999999,EMIS,EMIS
N84626,HIGHTOWN VILLAGE SURGERY,L38 3RY,53.530098,-3.058366,E08000014,E99999999,EMIS,EMIS
N85002,MARINE LAKE MEDICAL PRACTICE,CH48 5AA,53.37448,-3.182153,E08000015,E99999999,EMIS,EMIS
N85005,EASTHAM GROUP PRACTICE,CH62 6EE,53.322299,-2.971892,E08000015,E99999999,EMIS,EMIS
N85006,CIVIC MEDICAL CENTRE,CH63 7RX,53.350243,-3.004812,E08000015,E99999999,EMIS,EMIS
N85007,MYRTLE GROUP PRACTICE,CH60 7RN,53.330474,-3.102657,E08000015,E99999999,EMIS,EMIS
N85008,WEST WIRRAL GROUP PRACTICE,CH49 5PL,53.359056,-3.091329,E08000015,E99999999,EMIS,EMIS
N85012,ST GEORGES MEDICAL CENTRE,CH45 5LN,53.433652,-3.045613,E08000015,E99999999,EMIS,EMIS
N85013,UPTON GROUP PRACTICE,CH49 0TF,53.385168,-3.089591,E08000015,E99999999,EMIS,EMIS
N85015,DEVANEY MED CTR,CH43 5RE,53.385228,-3.03739,E08000015,E99999999,EMIS,EMIS
N85016,RIVERSIDE SURGERY,CH42 2AG,53.372021,-3.006197,E08000015,E99999999,EMIS,EMIS
N85017,CAVENDISH MEDICAL CENTRE,CH41 8DB,53.398264,-3.04655,E08000015,E99999999,EMIS,EMIS
N85018,THE VILLA MEDICAL CENTRE,CH43 3DB,53.364283,-3.051819,E08000015,E99999999,EMIS,EMIS
N85019,WHETSTONE LANE MED CTR,CH41 2TF,53.387327,-3.029698,E08000015,E99999999,EMIS,EMIS
N85020,ST CATHERINE'S SURGERY,CH42 0LQ,53.380046,-3.026531,E08000015,E99999999,EMIS,EMIS
N85021,HAMILTON MED CTR,CH41 6AJ,53.393066,-3.018678,E08000015,E99999999,EMIS,EMIS
N85022,HOLMLANDS MED CTR,CH43 0TX,53.372746,-3.060475,E08000015,E99999999,EMIS,EMIS
N85023,MANOR HEALTH CTR,CH45 4JG,53.420887,-3.044758,E08000015,E99999999,EMIS,EMIS
N85024,SOMERVILLE MED CTR,CH44 4AA,53.410088,-3.041966,E08000015,E99999999,EMIS,EMIS
N85025,ST HILARY GROUP PRACTICE,CH45 3NA,53.422206,-3.061358,E08000015,E99999999,EMIS,EMIS
N85027,CENTRAL PARK MEDICAL CENTRE,CH44 5UF,53.415672,-3.045864,E08000015,E99999999,EMIS,EMIS
N85028,MORETON GROUP PRACTICE,CH46 8SA,53.403285,-3.111622,E08000015,E99999999,EMIS,EMIS
N85031,GLADSTONE MED CTR,CH42 3TD,53.37556,-3.015029,E08000015,E99999999,EMIS,EMIS
N85032,GREASBY GROUP PRACTICE,CH49 3AT,53.377627,-3.121417,E08000015,E99999999,EMIS,EMIS
N85037,HEATHERLANDS MED CTR,CH49 9DA,53.381492,-3.089542,E08000015,E99999999,EMIS,EMIS
N85038,VITTORIA MED CTR G,CH41 3RH,53.396375,-3.030157,E08000015,E99999999,EMIS,EMIS
N85044,PAXTON MEDICAL GROUP,CH41 0DD,53.396826,-3.051628,E08000015,E99999999,EMIS,EMIS
N85046,HOYLAKE RD MET CTR,CH46 6DE,53.39931,-3.116602,E08000015,E99999999,EMIS,EMIS
N85047,ORCHARD SURGERY,CH62 7EU,53.331613,-2.977225,E08000015,E99999999,EMIS,EMIS
N85048,MORETON MEDICAL CENTRE,CH46 0PE,53.398877,-3.110004,E08000015,E99999999,EMIS,EMIS
N85051,SUNLIGHT GROUP PRACTICE,CH62 5HS,53.363092,-3.00005,E08000015,E99999999,EMIS,EMIS
N85052,GROVE RD SURGERY,CH45 3HF,53.429689,-3.063802,E08000015,E99999999,EMIS,EMIS
N85054,KINGS LANE MEDICAL PRACTICE,CH63 2LR,53.350109,-3.023678,E08000015,E99999999,EMIS,EMIS
N85057,TEEHEY LANE SURGERY,CH63 2JN,53.352669,-3.022853,E08000015,E99999999,EMIS,EMIS
N85059,HOYLAKE & MEOLS MEDICAL CTR,CH47 8XA,53.399865,-3.155587,E08000015,E99999999,EMIS,EMIS
N85616,LISCARD GROUP PRACTICE,CH44 5UF,53.415672,-3.045864,E08000015,E99999999,EMIS,EMIS
N85617,SPITAL SURGERY,CH63 9JP,53.340994,-3.003678,E08000015,E99999999,EMIS,EMIS
N85620,THE VILLAGE MEDICAL CENTRE,CH45 3HE,53.429082,-3.066346,E08000015,E99999999,EMIS,EMIS
N85625,MIRIAM PRIMARY CARE GROUP,CH41 8DB,53.398264,-3.04655,E08000015,E99999999,EMIS,EMIS
N85629,EGREMONT MED CTR,CH44 8AT,53.418817,-3.027343,E08000015,E99999999,EMIS,EMIS
N85633,CHURCH ROAD MEDICAL PRACTICE,CH63 2LR,53.350109,-3.023678,E08000015,E99999999,EMIS,EMIS
N85634,VITTORIA MED CTR K,CH41 3RH,53.396375,-3.030157,E08000015,E99999999,EMIS,EMIS
N85640,LEASOWE MEDICAL PRACTICE,CH46 2QQ,53.416639,-3.094472,E08000015,E99999999,EMIS,EMIS
N85643,PRENTON & WOODCHURCH MEDICAL CENTRE,CH43 0TS,53.371079,-3.060945,E08000015,E99999999,EMIS,EMIS
N85648,BLACKHEATH MED CTR,CH46 1SG,53.412239,-3.104694,E08000015,E99999999,EMIS,EMIS
P81002,LANCASTER MEDICAL PRACTICE,LA1 1PN,54.047594,-2.797199,E07000121,E10000017,EMIS,EMIS
P81003,ST JAMES' MEDICAL CENTRE,BB4 8HH,53.708975,-2.289473,E07000125,E10000017,EMIS,EMIS
P81005,LITTLE HARWOOD HEALTH CENTRE,BB1 6PH,53.758683,-2.467261,E06000008,E99999999,EMIS,EMIS
P81006,GARSTANG MEDICAL PRACTICE,PR3 1PB,53.897295,-2.783103,E07000128,E10000017,EMIS,EMIS
P81008,YORKSHIRE STREET MEDICAL CENTRE,BB11 3BT,53.789132,-2.234807,E07000117,E10000017,EMIS,EMIS
P81010,WITHNELL HEALTH CENTRE,PR6 8UA,53.692491,-2.556663,E07000118,E10000017,EMIS,EMIS
P81013,QUEEN SQUARE MEDICAL PRACTICE,LA1 1RP,54.046229,-2.800991,E07000121,E10000017,EMIS,EMIS
P81014,ORMSKIRK MEDICAL PRACTICE,L39 2BY,53.568564,-2.884151,E07000127,E10000017,EMIS,EMIS
P81015,LYTHAM ROAD SURGERY,PR2 9QB,53.786997,-2.711941,E07000123,E10000017,EMIS,EMIS
P81016,WATERLOO MEDICAL CENTRE,FY4 3AD,53.799804,-3.041431,E06000009,E99999999,EMIS,EMIS
P81017,WHALLEY MEDICAL CENTRE,BB7 9SL,53.819807,-2.406348,E07000124,E10000017,EMIS,EMIS
P81018,ST FILLAN'S MEDICAL CTRE,PR1 0AD,53.750297,-2.72876,E07000126,E10000017,EMIS,EMIS
P81020,BURNLEY GROUP PRACTICE,BB11 2DL,53.791442,-2.239131,E07000117,E10000017,EMIS,EMIS
P81022,WITTON MEDICAL CENTRE,BB2 2SU,53.740247,-2.507551,E06000008,E99999999,EMIS,EMIS
P81025,THE RICHMOND HILL PRACTICE,BB8 0JZ,53.856587,-2.164492,E07000122,E10000017,EMIS,EMIS
P81027,IRWELL MEDICAL PRACTICE,OL13 9NR,53.699759,-2.198274,E07000125,E10000017,EMIS,EMIS
P81029,ASH TREES SURGERY,LA5 9JU,54.12945,-2.768901,E07000121,E10000017,EMIS,EMIS
P81031,POPLAR HOUSE SURGERY,FY8 2EP,53.754721,-3.03076,E07000119,E10000017,EMIS,EMIS
P81032,REEDYFORD HLTH CARE GROUP,BB9 7SR,53.83803,-2.218913,E07000122,E10000017,EMIS,EMIS
P81033,COPPULL MEDICAL PRACTICE,PR7 5EN,53.619731,-2.662499,E07000118,E10000017,EMIS,EMIS
P81035,COLNE ROAD SURGERY,BB10 1LS,53.801226,-2.236849,E07000117,E10000017,EMIS,EMIS
P81036,PEEL HOUSE MEDICAL PRACTICE,BB5 2EJ,53.750892,-2.365996,E07000120,E10000017,EMIS,EMIS
P81037,ANSDELL MEDICAL CENTRE,FY8 4GW,53.747522,-2.998709,E07000119,E10000017,EMIS,EMIS
P81038,THE CHORLEY SURGERY,PR7 2EJ,53.651362,-2.632448,E07000118,E10000017,EMIS,EMIS
P81039,MANOR PRIMARY CARE,WN8 6DS,53.549695,-2.764643,E07000127,E10000017,EMIS,EMIS
P81040,LONGTON HEALTH CENTRE,PR4 5HA,53.727772,-2.780192,E07000126,E10000017,EMIS,EMIS
P81041,PARKGATE SURGERY,L39 4QR,53.564772,-2.882743,E07000127,E10000017,EMIS,EMIS
P81042,ADELAIDE STREET SURGERY,FY1 3JG,53.820853,-3.043654,E06000009,E99999999,EMIS,EMIS
P81043,SOUTH KING STREET MEDICAL CENTRE,FY1 4NF,53.816789,-3.047851,E06000009,E99999999,EMIS,EMIS
P81044,LIBRARY HOUSE SURGERY,PR7 2AD,53.65068,-2.633891,E07000118,E10000017,EMIS,EMIS
P81045,THE ELMS PRACTICE,L39 2BY,53.568564,-2.884151,E07000127,E10000017,EMIS,EMIS
P81046,PARK VIEW SURGERY,PR1 3NA,53.754634,-2.700716,E07000123,E10000017,EMIS,EMIS
P81047,PARKSIDE SURGERY,BB11 1PS,53.795006,-2.241231,E07000117,E10000017,EMIS,EMIS
P81051,DARWEN HEALTHCARE,BB3 1PY,53.69576,-2.471425,E06000008,E99999999,EMIS,EMIS
P81053,BRIERCLIFFE SURGERY,BB10 2EZ,53.810402,-2.212861,E07000117,E10000017,EMIS,EMIS
P81054,MARTON MEDICAL PRACTICE,FY3 9ES,53.812843,-3.034524,E06000009,E99999999,EMIS,EMIS
P81055,BERRY LANE MEDICAL CENTRE,PR3 3JJ,53.831528,-2.602723,E07000124,E10000017,EMIS,EMIS
P81057,WORDEN MEDICAL CENTRE,PR25 1HR,53.689662,-2.709313,E07000126,E10000017,EMIS,EMIS
P81058,ST GEORGES SURGERY,BB2 3HS,53.738526,-2.475709,E06000008,E99999999,EMIS,EMIS
P81059,GREAT ECCLESTON HLTH CTR,PR3 0ZA,53.855187,-2.867908,E07000128,E10000017,EMIS,EMIS
P81061,REDLAM SURGERY,BB2 1UW,53.742599,-2.503835,E06000008,E99999999,EMIS,EMIS
P81062,REGENT HOUSE SURGERY,PR7 2DH,53.65034,-2.635368,E07000118,E10000017,EMIS,EMIS
P81063,ST PAULS MEDICAL CENTRE,FY1 2HH,53.828715,-3.053193,E06000009,E99999999,EMIS,EMIS
P81065,THE PENDLE MEDICAL PARTNERSHIP,BB18 6QT,53.915896,-2.144311,E07000122,E10000017,EMIS,EMIS
P81066,LAYTON MEDICAL CENTRE,FY3 7EN,53.827439,-3.027287,E06000009,E99999999,EMIS,EMIS
P81067,THE HEALTHCARE CENTRE,PR1 5AF,53.77616,-2.688405,E07000123,E10000017,EMIS,EMIS
P81069,PENDLESIDE MEDICAL PRACT,BB7 2JG,53.873967,-2.393201,E07000124,E10000017,EMIS,EMIS
P81070,PENDLE VIEW MEDICAL CENTRE,BB9 5RZ,53.826033,-2.232234,E07000122,E10000017,EMIS,EMIS
P81071,THE NEW HALL LANE PRACTICE,PR1 5NE,53.763937,-2.680483,E07000123,E10000017,EMIS,EMIS
P81072,GLENROYD MEDICAL CENTRE,FY2 0JG,53.849569,-3.033498,E06000009,E99999999,EMIS,EMIS
P81073,CLEVELEYS GROUP PRACTICE,FY5 3LF,53.875125,-3.042538,E06000009,E99999999,EMIS,EMIS
P81074,HIGHFIELD SURGERY,FY4 1TJ,53.781416,-3.04738,E06000009,E99999999,EMIS,EMIS
P81076,SANDY LANE SURGERY,PR25 2EB,53.689505,-2.694712,E07000126,E10000017,EMIS,EMIS
P81077,HOLLAND HOUSE SURGERY,FY8 5DZ,53.739574,-2.950368,E07000119,E10000017,EMIS,EMIS
P81078,BARNOLDSWICK MED CTR,BB18 5BG,53.915192,-2.185854,E07000122,E10000017,EMIS,EMIS
P81079,THE THORNTON PRACTICE,FY5 2TZ,53.876839,-3.014547,E07000128,E10000017,EMIS,EMIS
P81081,ARNOLD MEDICAL CENTRE,FY4 2EF,53.789695,-3.038023,E06000009,E99999999,EMIS,EMIS
P81082,THE RYAN MEDICAL CENTRE,PR5 6JD,53.730415,-2.663632,E07000126,E10000017,EMIS,EMIS
P81083,ROSLEA SURGERY,PR5 6PE,53.73381,-2.662548,E07000126,E10000017,EMIS,EMIS
P81084,HALL GREEN SURGERY,WN8 0AB,53.540745,-2.741349,E07000127,E10000017,EMIS,EMIS
P81086,BROADWAY MEDICAL CENTRE,FY7 8GU,53.91268,-3.033837,E07000128,E10000017,EMIS,EMIS
P81087,THE OVER-WYRE MED.CTR.,FY6 0FA,53.928215,-2.976486,E07000128,E10000017,EMIS,EMIS
P81088,WHITWORTH MEDICAL CENTRE,OL12 8QS,53.661184,-2.173956,E07000125,E10000017,EMIS,EMIS
P81089,THE MOUNT VIEW PRACTICE,FY7 6HP,53.920969,-3.01041,E07000128,E10000017,EMIS,EMIS
P81092,THE CRESCENT SURGERY,FY5 3LF,53.875125,-3.042538,E06000009,E99999999,EMIS,EMIS
P81095,THURSBY SURGERY,BB10 3BF,53.800679,-2.231683,E07000117,E10000017,EMIS,EMIS
P81096,PARBOLD SURGERY,WN8 7DN,53.592749,-2.773141,E07000127,E10000017,EMIS,EMIS
P81099,HASLINGDEN HEALTHCARE,BB4 5SL,53.703968,-2.324673,E07000125,E10000017,EMIS,EMIS
P81100,THE CASTLE MEDICAL GROUP,BB7 2JG,53.873967,-2.393201,E07000124,E10000017,EMIS,EMIS
P81103,NORTH PRESTON MEDICAL PRACTICE,PR2 9TH,53.791337,-2.715157,E07000123,E10000017,EMIS,EMIS
P81107,STONEBRIDGE SURGERY,PR3 3AP,53.827609,-2.608242,E07000124,E10000017,EMIS,EMIS
P81112,BEACON PRIMARY CARE,WN8 8LA,53.550182,-2.806747,E07000127,E10000017,EMIS,EMIS
P81113,PARK VIEW SURGERY,LA7 7PS,54.227652,-2.77111,E06000064,E99999999,EMIS,EMIS
P81115,BLOOMFIELD MEDICAL CENTRE,FY1 6JW,53.804431,-3.043641,E06000009,E99999999,EMIS,EMIS
P81117,CENTRAL PARK SURGERY,PR25 2TD,53.69533,-2.696065,E07000126,E10000017,EMIS,EMIS
P81118,ILEX VIEW MEDICAL PRACTICE,BB4 7PL,53.700825,-2.280662,E07000125,E10000017,EMIS,EMIS
P81119,LANE ENDS SURGERY,PR2 2JJ,53.770189,-2.727011,E07000123,E10000017,EMIS,EMIS
P81123,PWE PENDLE VALLEY MILL,BB9 7SR,53.83803,-2.218913,E07000122,E10000017,EMIS,EMIS
P81125,OAKENHURST MEDICAL PRACTICE,BB2 1AX,53.750392,-2.488673,E06000008,E99999999,EMIS,EMIS
P81127,GAB HEALTHCARE,PR7 1HR,53.653726,-2.635888,E07000118,E10000017,EMIS,EMIS
P81128,KIRKHAM HEALTH CENTRE,PR4 2DL,53.781954,-2.878538,E07000119,E10000017,EMIS,EMIS
P81129,ASH TREE HOUSE SURGERY,PR4 2SE,53.783491,-2.871255,E07000119,E10000017,EMIS,EMIS
P81130,PADIHAM GROUP PRACTICE,BB12 8BP,53.800563,-2.313806,E07000117,E10000017,EMIS,EMIS
P81132,WATERFOOT MEDICAL PRACTICE,BB4 7DN,53.691326,-2.251826,E07000125,E10000017,EMIS,EMIS
P81133,THE VILLAGE PRACTICE,FY5 2TZ,53.876839,-3.014547,E07000128,E10000017,EMIS,EMIS
P81136,DR A BISARYA,WN8 8LA,53.550182,-2.806747,E07000127,E10000017,EMIS,EMIS
P81137,BURNLEY WOOD MEDICAL CENTRE,BB11 3HR,53.784214,-2.235751,E07000117,E10000017,EMIS,EMIS
P81138,BURSCOUGH FAMILY PRACTICE,L40 4LA,53.602373,-2.840111,E07000127,E10000017,EMIS,EMIS
P81140,DARWEN HEALTHLINK,BB3 1PY,53.69576,-2.471425,E06000008,E99999999,EMIS,EMIS
P81143,WHITTLE SURGERY,PR6 7PY,53.693744,-2.638763,E07000118,E10000017,EMIS,EMIS
P81147,ARG HEALTHCARE,BB5 0AL,53.752786,-2.375445,E07000120,E10000017,EMIS,EMIS
P81149,LOCKWOOD GP SURGERY,FY6 7PU,53.850962,-2.989827,E07000128,E10000017,EMIS,EMIS
P81150,PARCLIFFE MEDICAL CENTRE,FY8 2EP,53.754721,-3.03076,E07000119,E10000017,EMIS,EMIS
P81154,GRANVILLE HOUSE MED CTRE,PR6 9PY,53.615313,-2.598458,E07000118,E10000017,EMIS,EMIS
P81155,BROWNHILL SURGERY,BB1 9BA,53.77529,-2.479327,E06000008,E99999999,EMIS,EMIS
P81157,FERNBANK SURGERY,FY8 5DZ,53.739574,-2.950368,E07000119,E10000017,EMIS,EMIS
P81159,STONYHILL MEDICAL PRACTICE,FY4 1TJ,53.781416,-3.04738,E06000009,E99999999,EMIS,EMIS
P81160,OSWALD MEDICAL CENTRE,BB5 1RP,53.752455,-2.383449,E07000120,E10000017,EMIS,EMIS
P81165,IGHTENHILL MEDICAL CENTRE,BB12 0HL,53.793405,-2.267271,E07000117,E10000017,EMIS,EMIS
P81166,DR BELLO'S SURGERY,BB5 1RT,53.752343,-2.384874,E07000120,E10000017,EMIS,EMIS
P81167,STEPPING STONE PRACTICE,BB1 1XA,53.747543,-2.456705,E06000008,E99999999,EMIS,EMIS
P81169,FISHERGATE HILL SURGERY,PR1 8DN,53.754455,-2.714363,E07000123,E10000017,EMIS,EMIS
P81170,NELSON MEDICAL PRACTICE,BB9 7SR,53.83803,-2.218913,E07000122,E10000017,EMIS,EMIS
P81171,THE EUXTON MEDICAL CENTRE,PR7 6AH,53.669033,-2.676833,E07000118,E10000017,EMIS,EMIS
P81172,NEWTON DRIVE HEALTH CENTRE,FY3 8NX,53.825257,-3.014395,E06000009,E99999999,EMIS,EMIS
P81179,LOSTOCK HALL MEDICAL CTR.,PR5 5AB,53.727518,-2.688033,E07000126,E10000017,EMIS,EMIS
P81180,CLAYTON BROOK SURGERY,PR5 8ES,53.712158,-2.637602,E07000118,E10000017,EMIS,EMIS
P81181,KINGSFOLD MEDICAL CENTRE,PR1 9BX,53.735882,-2.723917,E07000126,E10000017,EMIS,EMIS
P81182,RICHMOND MEDICAL CENTRE,BB5 1RT,53.752343,-2.384874,E07000120,E10000017,EMIS,EMIS
P81184,RIBBLETON MEDICAL CENTRE,PR2 6RD,53.776817,-2.661011,E07000123,E10000017,EMIS,EMIS
P81185,RIVERSIDE MEDICAL CENTRE,PR5 4AY,53.748164,-2.672312,E07000126,E10000017,EMIS,EMIS
P81186,MOSS SIDE MEDICAL CENTRE,PR26 7XL,53.690464,-2.726832,E07000126,E10000017,EMIS,EMIS
P81191,QUEENSWAY MEDICAL CENTRE,FY6 7ST,53.846584,-2.995378,E07000128,E10000017,EMIS,EMIS
P81196,ISSA MEDICAL CENTRE - PATEL,PR1 6YA,53.770309,-2.686837,E07000123,E10000017,EMIS,EMIS
P81197,ROSEGROVE SURGERY,BB12 6HY,53.789152,-2.279735,E07000117,E10000017,EMIS,EMIS
P81201,ASHURST PRIMARY CARE,WN8 6QS,53.563224,-2.772723,E07000127,E10000017,EMIS,EMIS
P81208,EXCEL PRIMARY CARE,WN8 9BW,53.538343,-2.758901,E07000127,E10000017,EMIS,EMIS
P81212,HAZELVALLEY FAMILY PRACTICE,BB4 5SL,53.703968,-2.324673,E07000125,E10000017,EMIS,EMIS
P81213,ST. MARY'S HEALTH CENTRE,PR1 0SR,53.747433,-2.729589,E07000126,E10000017,EMIS,EMIS
P81214,LIMEFIELD SURGERY,BB2 6PL,53.749897,-2.503892,E06000008,E99999999,EMIS,EMIS
P81218,THE CLAYTON MEDICAL CTR.,BB5 5HU,53.774348,-2.384029,E07000120,E10000017,EMIS,EMIS
P81620,SLAIDBURN HEALTH CENTRE,BB7 3EP,53.967326,-2.444002,E07000124,E10000017,EMIS,EMIS
P81622,SHIFA SURGERY,BB1 6DY,53.75731,-2.475997,E06000008,E99999999,EMIS,EMIS
